article_name,country,revision_id,population,article_quality
Mwandawiro Mghanga,Kenya,728613996,51,Stub
Fred Mbiti Gideon Mati,Kenya,728614002,51,Stub
George Muchai,Kenya,728614003,51,Stub
Robert Mbui,Kenya,728614009,51,Stub
Jackson Kasanga Mulwa,Kenya,728614017,51,Stub
Lewis Nguyai Nganga,Kenya,728614091,51,Stub
Mwalimu Masudi Mwahima,Kenya,728614137,51,Stub
Thomas Ludindi Mwadeghu,Kenya,728614155,51,Stub
Silas Muriuki,Kenya,728614240,51,Stub
Elijah Mwangale,Kenya,728614254,51,Stub
George Nyamweya,Kenya,728614265,51,Stub
Richard Momoima Onyonka,Kenya,728614385,51,Stub
Sasura Hussein Tarry,Kenya,728614415,51,Stub
Wilfred Moriasi Ombui,Kenya,728614428,51,Stub
Peter Oloo-Aringo,Kenya,728614478,51,Stub
Namesyus Warugongo,Kenya,728614550,51,Stub
Omar Mbwana Zonga,Kenya,728614586,51,Stub
Template:KenyaVPs,Kenya,729460400,51,Stub
Zebedeo John Opore,Kenya,730091628,51,Stub
Rosalyn Nandwa,Kenya,730470106,51,Stub
Soita Shitanda,Kenya,732991530,51,Stub
Shakeel Shabbir,Kenya,735263515,51,Stub
Eliud Mathu,Kenya,736864588,51,Stub
Joseph Byrne (British Army officer),Kenya,737351926,51,Start
Kinuthia Murugu,Kenya,739284201,51,Start
Musa Sirma,Kenya,739402154,51,Stub
Henry Conway Belfield,Kenya,740618153,51,Stub
Joseph Lekuton,Kenya,741388231,51,Start
Wakoli Bifwoli,Kenya,741754138,51,Stub
Phares Oluoch Kanindo,Kenya,742096045,51,Start
Israel Somen,Kenya,743800296,51,Start
Armigel Wade,Kenya,743935844,51,Start
Amos Wako,Kenya,744085168,51,Start
Mugabe Were,Kenya,744265558,51,Start
Kassim Mwamzandi,Kenya,744456849,51,Stub
Benedict Wachira,Kenya,746994538,51,Start
Philip Euen Mitchell,Kenya,748128949,51,C
Alfred Odhiambo,Kenya,749322828,51,Stub
Patrick Ayiecho Olweny,Kenya,749372687,51,Stub
Benson Mbai Itwiku,Kenya,749402361,51,Stub
Nkoidilla Lankas,Kenya,749497889,51,Stub
Dalmas Otieno,Kenya,749503310,51,Stub
Atanas Keya,Kenya,749545540,51,Stub
David Were,Kenya,749550481,51,Stub
Benedict Fodo Gunda,Kenya,749567086,51,Stub
Alfred Sambu,Kenya,749960863,51,Stub
Benjamin Jomo Washiali,Kenya,749968927,51,Stub
Alfred Khang'ati,Kenya,750067436,51,Stub
Evans Akula,Kenya,750076200,51,Stub
Barnabas Muturi Mwangi,Kenya,750079661,51,Stub
Calist Andrew Mwatela,Kenya,750162565,51,Stub
Peter Njeru Ndwiga,Kenya,750745985,51,Stub
Joseph Gitari,Kenya,750879737,51,Stub
Chirau Ali Mwakwere,Kenya,750988119,51,Start
William Ole Ntimama,Kenya,752443944,51,Stub
Elijah Lagat,Kenya,752821559,51,Start
Charles Rubia,Kenya,752918826,51,Stub
David Eseli Simiyu,Kenya,753553048,51,Stub
Charles Onyancha,Kenya,753680679,51,Stub
Daniel Muoki,Kenya,753686420,51,Stub
Charles Kilonzo,Kenya,753688333,51,Stub
Charles Mutisya Nyamai,Kenya,753690318,51,Stub
Danson Mwazo Mwakulegwa,Kenya,753693393,51,Stub
David Koech,Kenya,753708117,51,Stub
Chris Okemo,Kenya,753712004,51,Stub
Oburu Odinga,Kenya,754539556,51,Stub
Pio Gama Pinto,Kenya,756990153,51,C
Moses Wetangula,Kenya,757656174,51,C
Christopher Obure,Kenya,757713770,51,Stub
Moses ole Sakuda,Kenya,757796563,51,Stub
Elijah Omolo Agar,Kenya,757812559,51,Stub
Noah Wekesa,Kenya,759763616,51,Stub
Ali Aden Lord,Kenya,759973565,51,Start
Edwin Ochieng Yinda,Kenya,762624528,51,Stub
Godhana Dhadho Gaddae,Kenya,762839375,51,Stub
Fahim Yasin Twaha,Kenya,762846269,51,Stub
David Mwaniki Ngugi,Kenya,762923558,51,Stub
Emillio Kathuli,Kenya,763036767,51,Stub
Ephraim Maina,Kenya,763047188,51,Stub
Wesley Korir,Kenya,763137468,51,GA
Elias Mbau,Kenya,763314886,51,Stub
Franklin Linturi,Kenya,763324707,51,Stub
Fred Gumo,Kenya,763331150,51,Stub
George Khaniri,Kenya,763336129,51,Stub
Gideon Ndambuki,Kenya,763338987,51,Stub
Francis Thombe Nyammo,Kenya,763528596,51,Stub
Francis Chachu Ganya,Kenya,763532908,51,Stub
Erastus Kihara Mureithi,Kenya,763540644,51,Stub
Frederick Outa Otieno,Kenya,763560909,51,Stub
Robinson Njeru Githae,Kenya,765104380,51,Stub
Wamathai Samuel Githaiga,Kenya,767391755,51,Stub
Governor of Nandi County,Kenya,769242907,51,C
Cleophas Lagat,Kenya,770433300,51,Stub
Sospeter Ojaamong,Kenya,771144723,51,Start
Cyprian Ojwang Omollo,Kenya,772607266,51,Stub
Humphrey Kimani Njuguna,Kenya,774148080,51,Stub
Eugene Wamalwa,Kenya,774333714,51,Start
Kingwa Kamencu,Kenya,774335418,51,Stub
Mutahi Kagwe,Kenya,774341242,51,Start
Robert Pukose,Kenya,774350502,51,Stub
Isaac Mulatya Muoki,Kenya,775476334,51,Stub
James Kwanya Rege,Kenya,775978319,51,Stub
James Maina Kamau,Kenya,775985333,51,Stub
James Omingo Magara,Kenya,775996384,51,Start
James Ondicho Gesami,Kenya,775996403,51,Stub
Japhet Kareke Mbiuki,Kenya,776181299,51,Stub
Mutea Iringo,Kenya,776248253,51,Stub
Paul Otuoma,Kenya,776523171,51,Stub
William Odongo Omamo,Kenya,776901754,51,Start
Gideon Moi,Kenya,776954627,51,Stub
John Munyes,Kenya,777142665,51,Stub
John Mwirichia,Kenya,777144312,51,Stub
John Olago Aluoch,Kenya,777156475,51,Stub
Kinuthia Mbugua,Kenya,777520559,51,Start
Joseph Nganga Kiuna,Kenya,777521043,51,Stub
Joseph Oyugi Magwanga,Kenya,777523575,51,Stub
Josephat Koli Nanok,Kenya,777551767,51,Stub
Wilfred Machage,Kenya,777754835,51,Stub
Julius Murgor,Kenya,777801545,51,Stub
Edward Northey (British Army officer),Kenya,778200274,51,C
Katoo Ole Metito,Kenya,778458989,51,Start
Kibiwott Munge,Kenya,778840246,51,Stub
Kilemi Mwiria,Kenya,778880929,51,Stub
Kinoti Gatobu,Kenya,779004428,51,Stub
Patrick Muir Renison,Kenya,779005443,51,Start
Kipng'eno Arap Ng'eny,Kenya,779011537,51,Stub
Kivuti Maxwell,Kenya,779076444,51,Stub
Kizito Osore Wangalwa,Kenya,779081993,51,Start
Fatuma Ibrahim Ali,Kenya,779542125,51,Stub
Agnes Awuor,Kenya,779542211,51,Stub
Kazungu Kambi,Kenya,779566560,51,Stub
Jackson Kiptanui,Kenya,780073593,51,Stub
Mwangi wa Iria,Kenya,781636596,51,Stub
Mwangi Kiunjuri,Kenya,781989047,51,Stub
Quincy Timberlake,Kenya,782225198,51,C
Lucas Chepkitony,Kenya,782479040,51,Stub
Luka Kigen,Kenya,782551753,51,Stub
Richard Makenga,Kenya,782615734,51,Stub
Nderitu Gachagua,Kenya,783433028,51,Stub
Martin Otieno Ogindo,Kenya,783739335,51,Stub
Death of Mutula Kilonzo,Kenya,784422245,51,C
Nicholas Gumbo,Kenya,784436280,51,Stub
Johnson Muthama,Kenya,784751827,51,Start
Daniel Waithaka,Kenya,785421281,51,Start
Francis Kimemia,Kenya,785668987,51,Stub
Joshua Kutuny,Kenya,786577848,51,Stub
Kennedy Mong'are Okong'o,Kenya,786677844,51,Start
Lawrence Sifuna,Kenya,787214879,51,Start
Julius Lekakeny Sunkuli,Kenya,787336224,51,Start
Abdilatif Abdalla,Kenya,787391046,51,Start
Abdirahman Ali Hassan,Kenya,787391152,51,Stub
Abdul Ali Bahari,Kenya,787394815,51,Stub
Abu Chiaba,Kenya,787462539,51,Stub
Moses Otieno Kajwang,Kenya,787488755,51,Start
Aden Sugow,Kenya,787664907,51,Stub
Muriithi Kagai,Kenya,788130378,51,Stub
Clement Kungu Waibara,Kenya,788134156,51,Stub
Template:Kenya-politician-stub,Kenya,788279752,51,Stub
Alex Muthengi Mwiru,Kenya,788318024,51,Stub
Ali Mohamud Mohamed,Kenya,788478252,51,Stub
Amason Kingi,Kenya,788756073,51,Stub
"Edward Grigg, 1st Baron Altrincham",Kenya,789668082,51,C
Kiema Kilonzo,Kenya,789737266,51,Stub
Mutula Kilonzo,Kenya,789741064,51,C
Naomi Shaban,Kenya,789814324,51,Stub
Dorothy Nditi,Kenya,789814361,51,Stub
Sonia Birdi,Kenya,789815780,51,Start
Peris Chepchumba,Kenya,789815832,51,Stub
Winnie Kaburu,Kenya,789815918,51,Stub
Linah Kilimo,Kenya,789816059,51,C
Sally Kosgei,Kenya,789816081,51,Stub
Esther Murugi Mathenge,Kenya,789816239,51,Stub
Nyiva Mwendwa,Kenya,789816444,51,Start
Augustine Lotodo,Kenya,790145123,51,Stub
Jeremiah Ngayu Kioni,Kenya,790192516,51,Stub
Mohamed Abdi Affey,Kenya,790465094,51,Start
Robert Brooke-Popham,Kenya,790487610,51,GA
John Pesa Dache,Kenya,790725791,51,Stub
Kiprono Langat,Kenya,791034770,51,Stub
Benjamin Cheboi,Kenya,791097522,51,Start
Beth Wambui Mugo,Kenya,791245298,51,Stub
Victor Munyaka,Kenya,791469113,51,Stub
Joseph Ole Nkaissery,Kenya,791763444,51,Start
Bonaya Godana,Kenya,791911378,51,Stub
Bonny Khalwale,Kenya,791924531,51,C
First Lady of Kenya,Kenya,792024344,51,Stub
Philip Kaloki,Kenya,792353438,51,Stub
Burudi Nabwera,Kenya,792658527,51,Stub
Otieno Kajwang,Kenya,792677652,51,Stub
Deputy President of Kenya,Kenya,793012659,51,Start
Wycliffe Oparanya,Kenya,793178822,51,Start
Percy Girouard,Kenya,793580175,51,B
Daniel Karaba,Kenya,793585442,51,Start
Charles Lugano,Kenya,793686074,51,Stub
David Mwiraria,Kenya,794035759,51,Start
"Evelyn Baring, 1st Baron Howick of Glendale",Kenya,794233789,51,Start
Dennis Akumu,Kenya,794291790,51,Stub
Lorna Laboso,Kenya,794395519,51,Start
Boaz Kipchumba Kaino,Kenya,794522698,51,Stub
Clement Muchiri Wambugu,Kenya,794650852,51,Start
Ibrahim Ali Hussein,Kenya,794682850,51,Stub
Josiah Mwangi Kariuki,Kenya,794796636,51,Start
Eric Mutua,Kenya,794979175,51,Stub
Moody Awori,Kenya,795019096,51,C
Josephat Karanja,Kenya,795250175,51,Start
Ndiritu Muriithi,Kenya,795784022,51,Start
Marere wa Mwachai,Kenya,795800699,51,Start
Machel Waikenda,Kenya,795804367,51,Start
Yusuf Chanzu,Kenya,795830729,51,Stub
Asman Kamama,Kenya,795852424,51,Stub
Eric Edward Khasakhala,Kenya,796255913,51,C
Charles Keter,Kenya,796552637,51,Stub
Ibrahim A. Saney,Kenya,796689821,51,Stub
Ferdinand Waititu,Kenya,796853680,51,Start
Julius Malombe,Kenya,796886367,51,Stub
Mohammed Kuti,Kenya,797023837,51,Stub
Frederick John Jackson,Kenya,797262615,51,Start
Bruce McKenzie,Kenya,797449627,51,Start
Philip Leakey,Kenya,797565183,51,Stub
Washington Jakoyo Midiwo,Kenya,797586178,51,Stub
Ali Roba,Kenya,797626931,51,Start
John Harun Mwau,Kenya,797695325,51,Start
Hassan Joho,Kenya,797819376,51,Start
Machakos County Governor,Kenya,797867917,51,Stub
Godfrey Gitahi Kariuki,Kenya,798174028,51,Stub
Sam Ongeri,Kenya,798227232,51,Start
Kenneth Lusaka,Kenya,798231185,51,Start
Josphat Nanok,Kenya,798257112,51,Stub
Salim Mvurya,Kenya,798257731,51,Start
Julius Kipyegon Kones,Kenya,798320897,51,Stub
Wilber Otichilo,Kenya,798351355,51,Stub
Nzamba Kitonga,Kenya,798355131,51,Stub
Kivutha Kibwana,Kenya,798408497,51,Start
William Gitau,Kenya,798964195,51,Stub
Henry Monck-Mason Moore,Kenya,798986892,51,Start
Kipsengeret Koros,Kenya,799360540,51,Start
Joshua Irungu,Kenya,799368888,51,Start
Bernard Kiala,Kenya,799371261,51,Start
Tom Mboya,Kenya,799378249,51,GA
Munyua Waiyaki,Kenya,799428803,51,Start
Mohamed Yusuf Haji,Kenya,799431497,51,C
Kalonzo Musyoka,Kenya,799601046,51,C
Aden Duale,Kenya,799627137,51,Stub
Kembi Gitura,Kenya,799634227,51,Stub
Davis Chirchir,Kenya,799678665,51,Stub
Felix Koskei,Kenya,799698202,51,Stub
Hassan Wario,Kenya,799717467,51,Stub
Henry Rotich,Kenya,799720741,51,Stub
Jacob Kaimenyi,Kenya,799738885,51,Stub
James Wainaina Macharia,Kenya,799741904,51,Stub
Judy Wakhungu,Kenya,799770429,51,Start
Michael Kamau,Kenya,799812614,51,Stub
Dick Wathika,Kenya,799866898,51,Stub
Raychelle Omamo,Kenya,799892664,51,Stub
Reuben Sechele Nyangweso,Kenya,799925801,51,C
Isaac Ruto,Kenya,800161307,51,Stub
Kabando wa Kabando,Kenya,800229156,51,Start
Michael Kijana Wamalwa,Kenya,800231114,51,C
Joyce Laboso,Kenya,800267241,51,Start
Peter Ochieng Odoyo,Kenya,800333752,51,Stub
Wilson Litole,Kenya,800347079,51,Stub
Kiraitu Murungi,Kenya,800391945,51,C
Mike Sonko,Kenya,800617522,51,Start
Gideon Mung'aro,Kenya,800976097,51,Stub
Hon Stanley Nyaga Kithung'a,Kenya,801312658,51,Stub
Elizabeth Ongoro,Kenya,801424499,51,Stub
Esther Passaris,Kenya,801446323,51,Start
Charity Ngilu,Kenya,801487665,51,C
William Ruto,Kenya,801578644,51,C
Martha Karua,Kenya,801592383,51,C
Erastus J. O. Mwencha,Kenya,801844978,51,Stub
Harry Thuku,Kenya,802117133,51,Start
Musalia Mudavadi,Kenya,802187568,51,C
Wambui Otieno,Kenya,802205703,51,Start
Lee Kinyanjui,Kenya,802353602,51,Stub
Cornel Rasanga Amoth,Kenya,802354529,51,Start
Amram Musungu,Kenya,802460649,51,Stub
Rebecca Nabutola,Kenya,802551438,51,Stub
Janet ong'era,Kenya,802565760,51,Stub
Mbadi John Ng'ongo,Kenya,802633990,51,Stub
Joseph Hellon,Kenya,802731648,51,Start
Phyllis Kandie,Kenya,802732809,51,Stub
Issa Timamy,Kenya,802968896,51,Start
Ngethe Njoroge,Kenya,803055226,51,Stub
Ruth Habwe,Kenya,803199083,51,Stub
Grace Onyango,Kenya,803367951,51,Stub
Samuel Kivuitu,Kenya,803510837,51,Stub
Peter Munya,Kenya,803609950,51,C
Robert Coryndon,Kenya,803618918,51,GA
Jack Ranguma,Kenya,803644025,51,Stub
Nassir Nuh Abdi,Kenya,803752444,51,Stub
Jamleck Irungu Kamau,Kenya,803800617,51,Start
Malcolm MacDonald,Kenya,803835166,51,C
Francis Muthaura,Kenya,803928076,51,Start
Francis Ole Kaparo,Kenya,803929204,51,Start
List of colonial governors and administrators of Kenya,Kenya,803983051,51,Start
Cleopa Kilonzo Mailu,Kenya,803994295,51,Start
Daisy Nyongesa,Kenya,804076685,51,Start
Grace Ogot,Kenya,804130858,51,C
Willy Bett,Kenya,804290735,51,Stub
Evans Kidero,Kenya,804351786,51,Start
Margaret Kamar,Kenya,804452650,51,Start
Wangari Maathai,Kenya,804550847,51,FA
Robert Ouko (politician),Kenya,804642718,51,C
David ole Nkedianye,Kenya,804848031,51,Stub
Abdul Rahim Dawood,Kenya,804869854,51,Stub
Moses Akaranga,Kenya,804873198,51,Start
Fred Kapondi,Kenya,804892672,51,Stub
Margaret Kenyatta (mayor),Kenya,804983758,51,C
Jonathan Mwangangi Mueke,Kenya,805008963,51,Start
Nixon Kiprotich Korir,Kenya,805151826,51,Start
George Saitoti,Kenya,805250645,51,B
George Thuo,Kenya,805261222,51,Start
Ekuru Aukot,Kenya,805418696,51,Stub
Gideon Mwiti,Kenya,805572440,51,Stub
Robert Kiptoo Kipkorir,Kenya,805742653,51,Stub
Cecily Mutitu Mbarire,Kenya,806037934,51,Stub
James Orengo,Kenya,806058920,51,Start
Irungu Kang'ata,Kenya,806087740,51,GA
Anne Waiguru,Kenya,806136719,51,C
Moses Kuria,Kenya,806164856,51,Stub
Peter Anyang' Nyong'o,Kenya,806324173,51,Start
Abdikadir Hussein Mohamed,Kenya,806519579,51,Stub
David Musila,Kenya,806670089,51,Stub
Naisula Lesuuda,Kenya,806670350,51,C
Kimaiyo Sego,Kenya,806751792,51,C
Jaramogi Oginga Odinga,Kenya,806856814,51,C
Margaret Wanjiru,Kenya,806860809,51,Start
Charles Eliot (diplomat),Kenya,807070352,51,C
Raila Odinga,Kenya,807117880,51,B
Mwai Kibaki,Kenya,807211531,51,B
Joseph Murumbi,Kenya,807224809,51,C
Daniel arap Moi,Kenya,807246414,51,C
Alfred Mutua,Kenya,807398594,51,Start
Alice Muthoni Wahome,Kenya,807476386,51,Stub
Template:Ecuador-mayor-stub,Ecuador,445199467,17,Stub
Template:Ecuador-politician-stub,Ecuador,445225417,17,Stub
Template:Ecuador-diplomat-stub,Ecuador,564317537,17,Stub
Template:Ecuador-activist-stub,Ecuador,583459402,17,Stub
Jorge Zavala,Ecuador,677523953,17,Stub
Benigno Andrade Flores,Ecuador,684060626,17,Stub
Vicente Lucio Salazar,Ecuador,705180584,17,Stub
Rafael Carvajal,Ecuador,705361515,17,Stub
Rafael Pólit,Ecuador,705361631,17,Stub
Gonzalo Córdova,Ecuador,705361890,17,Stub
Alberto Guerrero Martínez,Ecuador,705361977,17,Stub
Andrés Córdova,Ecuador,705362182,17,Stub
Ramón Castro Jijón,Ecuador,705362274,17,Stub
Ignacio de Veintemilla,Ecuador,706428978,17,Stub
Luis Macas,Ecuador,707416271,17,Stub
Ramón Borrero y Cortázar,Ecuador,707735075,17,Stub
León Roldós Aguilera,Ecuador,708360166,17,Start
Alejandro Serrano,Ecuador,708734812,17,Stub
Antonio Vargas,Ecuador,709315495,17,Stub
Pedro José de Arteta,Ecuador,712698368,17,Stub
Pedro Pinto Rubianes,Ecuador,714268298,17,Stub
Pedro Aguayo Cubillo,Ecuador,714271561,17,Stub
Francisco Illingworth,Ecuador,714326133,17,Stub
Wellington Sandoval,Ecuador,714702817,17,Stub
Pedro José Cevallos,Ecuador,716908682,17,Stub
Patricio Alberto Chávez Závala,Ecuador,717903446,17,Stub
Julio Teodoro Salem,Ecuador,718842805,17,Stub
Manuel Félix López,Ecuador,720872282,17,Start
Alfredo Vera Vera,Ecuador,721039250,17,Stub
María Isabel Salvador,Ecuador,722202148,17,Stub
Ismael Pérez Pazmiño,Ecuador,723684860,17,Stub
Alberto Enríquez Gallo,Ecuador,723812618,17,Stub
Pacifico Chiriboga,Ecuador,725540514,17,Start
Pedro Moncayo,Ecuador,726630107,17,Stub
Humberto Albornoz,Ecuador,730708994,17,Stub
Antonio Borrero,Ecuador,744542956,17,Stub
Antonio Pons,Ecuador,744557272,17,Stub
Gustavo Larrea,Ecuador,744907492,17,Stub
Federico González Suárez,Ecuador,746562446,17,Start
Carlos Freile Larrea,Ecuador,749658524,17,Stub
Carlos Mancheno Cajas,Ecuador,749667101,17,Stub
Marllely Vásconez,Ecuador,749821947,17,Stub
Fausto Cayambe,Ecuador,751635256,17,Stub
Johana Pesántez,Ecuador,756461693,17,Start
Clemente Yerovi,Ecuador,756541280,17,Stub
Xavier Neira Menéndez,Ecuador,757037052,17,Start
Matilde Hidalgo,Ecuador,757425713,17,Start
Nela Martínez,Ecuador,757426300,17,Start
Doménica Tabacchi,Ecuador,757426595,17,Stub
Caroline Chang,Ecuador,757540373,17,Stub
Gonzalo Escudero,Ecuador,757889753,17,Stub
Francisco Andrade Marín,Ecuador,758218384,17,Stub
Francisco León Franco,Ecuador,758225439,17,Stub
Álvaro Pérez Intriago,Ecuador,758287732,17,Start
Pedro Jorge Vera,Ecuador,758704197,17,Stub
Galo Chiriboga,Ecuador,758716972,17,Stub
Rafael Pérez Pareja,Ecuador,760973903,17,Start
Telmo Vargas,Ecuador,761838379,17,Stub
Federico Malo Andrade,Ecuador,762070658,17,Start
Carlos Julio Arosemena Monroy,Ecuador,763125945,17,Stub
Diego Borja,Ecuador,763533571,17,Start
Rodrigo Paz,Ecuador,765031153,17,Stub
Carlos Julio Arosemena Tola,Ecuador,765121258,17,Stub
Gonzalo Zaldumbide,Ecuador,765122124,17,Stub
Marcel Jacobo Laniado de Wind,Ecuador,766299397,17,C
Fabián Alarcón,Ecuador,766693878,17,Stub
Rodrigo Borja Cevallos,Ecuador,767060039,17,Start
Monserrat Bustamante Chán,Ecuador,767105522,17,Start
Juan Falconí Puig,Ecuador,768523688,17,C
Raúl Baca Carbo,Ecuador,768734116,17,Stub
Jacinto Jijón y Caamaño,Ecuador,769010105,17,Start
Vicente Rocafuerte,Ecuador,769105251,17,Start
Nina Pacari,Ecuador,771973673,17,Start
Jaime Galarza Zavala,Ecuador,775847841,17,Stub
Aurelio Mosquera,Ecuador,775993365,17,Start
Mayor of Quito,Ecuador,776263066,17,Start
Mauricio Rodas,Ecuador,776836911,17,Stub
Abelardo Montalvo,Ecuador,777519538,17,Start
José Javier Eguiguren,Ecuador,777606719,17,Stub
José Luis Tamayo,Ecuador,777610283,17,Stub
José María Urvina,Ecuador,777613911,17,Start
José de Villamil,Ecuador,777623980,17,Start
Juan Javier Espinosa,Ecuador,777679058,17,Stub
Julio Enrique Moreno,Ecuador,777795288,17,Stub
Julio Martinez Acosta,Ecuador,777796334,17,Start
Gina Godoy,Ecuador,780173432,17,Start
Guillermo Lasso,Ecuador,782181900,17,Start
Luis Larrea Alba,Ecuador,782537110,17,Stub
Luis Telmo Paz y Miño,Ecuador,782543747,17,Stub
Vicente Ramón Roca,Ecuador,782766260,17,Stub
Diego Noboa,Ecuador,782766349,17,Stub
Francisco Robles,Ecuador,782766437,17,Stub
Juan León Mera,Ecuador,783103012,17,Start
Manuel María Borrero,Ecuador,783281849,17,Stub
Manuel de Ascásubi,Ecuador,783286232,17,Start
List of Presidents of the National Assembly of Ecuador,Ecuador,783399199,17,Stub
María Eugenia Cordovez,Ecuador,783846441,17,Stub
Alfredo Baquerizo,Ecuador,784324271,17,Stub
Eloy Alfaro,Ecuador,784339113,17,C
Iván Hurtado,Ecuador,785133472,17,C
Paco Moncayo,Ecuador,786479930,17,Start
Juan de Dios Martínez,Ecuador,786710871,17,Stub
Richelieu Levoyer,Ecuador,786973692,17,Start
Lincoln Verduga Loor,Ecuador,787152589,17,Start
Jaime Nebot,Ecuador,787187416,17,C
Rosalía Arteaga,Ecuador,787390514,17,Start
Luis Cordero Crespo,Ecuador,787750791,17,Start
José Joaquín de Olmedo,Ecuador,787752017,17,Start
Lucio Gutiérrez,Ecuador,787852585,17,C
Patricio Izurieta Mora-Bowen,Ecuador,788024021,17,C
Alfredo Vera Arrata,Ecuador,788451065,17,Start
Aminta Buenaño,Ecuador,788878649,17,Start
Francisco Tobar García,Ecuador,789002584,17,Start
Luis Yanza,Ecuador,789002880,17,Start
Andrés Vallejo,Ecuador,789150016,17,Stub
Andrés Ycaza Mantilla,Ecuador,789150159,17,Start
Antonio Flores Jijón,Ecuador,789470294,17,Stub
Augusto Barrera,Ecuador,790146698,17,Stub
Benjamín Carrión,Ecuador,791110304,17,Start
Carlos Alberto Arroyo del Río,Ecuador,791443211,17,Stub
Francisco Arízaga Luque,Ecuador,791488268,17,Start
Alfredo Palacio,Ecuador,791902949,17,Start
Jamil Mahuad,Ecuador,791903111,17,Start
Assad Bucaram,Ecuador,793001202,17,Start
Carlos Cueva Tamariz,Ecuador,793177440,17,B
Camilo Ponce Enríquez (politician),Ecuador,794262126,17,Stub
Martha Roldós,Ecuador,794351580,17,Stub
Fabrizio Moreira,Ecuador,794568008,17,Start
Jorge Glas,Ecuador,794708159,17,Start
José Serrano (Ecuadorian politician),Ecuador,794721463,17,C
Gabriela Rivadeneira,Ecuador,794722478,17,GA
Osvaldo Hurtado,Ecuador,794957747,17,Start
Gustavo Noboa,Ecuador,795223502,17,Start
Guillaume Long,Ecuador,795656174,17,C
Cynthia Viteri,Ecuador,795735803,17,Start
Luis Félix López,Ecuador,795918053,17,C
Carlos Freile Zaldumbide,Ecuador,796109861,17,Stub
Pablo Guerrero Martinez,Ecuador,796140548,17,Start
Marcela Aguiñaga,Ecuador,796172081,17,Start
Carina Vance Mafla,Ecuador,796615764,17,Start
Lourdes Tibán,Ecuador,796885965,17,Stub
Alicia Cawiya,Ecuador,797550403,17,C
Sixto Durán Ballén,Ecuador,798461911,17,GA
Hipatia Cárdenas de Bustamante,Ecuador,798487614,17,Stub
Mariano Suárez,Ecuador,798644005,17,Stub
José María Velasco Ibarra,Ecuador,798644014,17,C
Nathalie Cely,Ecuador,799085492,17,Stub
Federico Páez,Ecuador,799206900,17,Stub
Isidro Ayora,Ecuador,799783536,17,Stub
Álvaro Noboa,Ecuador,800046628,17,B
Alberto Dahik,Ecuador,800140629,17,Start
Alfredo Poveda,Ecuador,800293021,17,Stub
Abdalá Bucaram,Ecuador,800374084,17,C
Juan José Flores,Ecuador,800528994,17,C
Luis A. Martínez,Ecuador,800958949,17,Start
Eduardo Maruri,Ecuador,801588113,17,C
Jaime Roldós Aguilera,Ecuador,801656587,17,C
María Fernanda Espinosa,Ecuador,801726556,17,Start
Jaime Hurtado,Ecuador,801732768,17,Start
José Plácido Caamaño,Ecuador,801815543,17,Start
Leónidas Plaza,Ecuador,801819823,17,Stub
Lizardo García,Ecuador,801821060,17,Stub
Otto Arosemena,Ecuador,802015555,17,Start
Fander Falconí,Ecuador,802743173,17,Stub
Erika Sylva Charvet,Ecuador,802756006,17,Start
Gabriel García Moreno,Ecuador,802999468,17,C
Fernando Callejas Barona,Ecuador,803030370,17,Stub
Fernando Cordero Cueva,Ecuador,803031518,17,Start
Filoteo Samaniego,Ecuador,803158051,17,Start
Ricardo Patiño,Ecuador,803459894,17,C
President of Ecuador,Ecuador,803551514,17,B
Vice President of Ecuador,Ecuador,803870832,17,Start
Rafael Correa,Ecuador,803874765,17,B
Abdalá Bucaram Jr.,Ecuador,803988259,17,C
Freddy Ehlers,Ecuador,804168844,17,C
Emilio Estrada Carmona,Ecuador,804808501,17,Stub
Galo Plaza,Ecuador,804952949,17,C
Jerónimo Carrión,Ecuador,805253380,17,Stub
León Febres Cordero,Ecuador,805863721,17,C
